Dataset,method,Iteration,Random_train_col,Column,1th Iteration RMSE,2th Iteration RMSE,3th Iteration RMSE,4th Iteration RMSE,5th Iteration RMSE,6th Iteration RMSE,7th Iteration RMSE,8th Iteration RMSE,9th Iteration RMSE,10th Iteration RMSE,11th Iteration RMSE,12th Iteration RMSE,13th Iteration RMSE,14th Iteration RMSE,15th Iteration RMSE,16th Iteration RMSE,17th Iteration RMSE,18th Iteration RMSE,19th Iteration RMSE,20th Iteration RMSE,21th Iteration RMSE,22th Iteration RMSE,23th Iteration RMSE,24th Iteration RMSE,25th Iteration RMSE,26th Iteration RMSE,27th Iteration RMSE,28th Iteration RMSE,29th Iteration RMSE,30th Iteration RMSE
27_wholesale,chain02_datawig,1,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Detergents_Paper,0.1445342186587578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,1,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Grocery,0.16093231420096832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,1,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Milk,0.16417471987263946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,1,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Fresh,0.11723510699016194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,1,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Delicassen,0.2051896604161869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,1,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Frozen,0.04102097314498421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,2,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Detergents_Paper,,0.13829955678012723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,2,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Grocery,,0.111202607259242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,2,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Milk,,0.08466045707656851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,2,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Fresh,,0.1280671068601678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,2,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Delicassen,,0.17983125644691852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,2,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Frozen,,0.26383556674582453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,3,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Detergents_Paper,,,0.08330355056145958,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,3,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Grocery,,,0.13752521344217147,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,3,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Milk,,,0.2844053557904524,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,3,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Fresh,,,0.14251378683522903,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,3,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Delicassen,,,0.12619917157069388,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,3,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Frozen,,,0.1855748619614505,,,,,,,,,,,,,,,,,,,,,,,,,,,
27_wholesale,chain02_datawig,4,"['Detergents_Paper', 'Grocery', 'Milk', 'Fresh', 'Delicassen', 'Frozen']",Detergents_Paper,,,,0.13495232166364504,,,,,,,,,,,,,,,,,,,,,,,,,,
