Dataset,method,Iteration,Random_train_col,Column,1th Iteration RMSE,2th Iteration RMSE,3th Iteration RMSE,4th Iteration RMSE,5th Iteration RMSE,6th Iteration RMSE,7th Iteration RMSE,8th Iteration RMSE,9th Iteration RMSE,10th Iteration RMSE,11th Iteration RMSE,12th Iteration RMSE,13th Iteration RMSE,14th Iteration RMSE,15th Iteration RMSE,16th Iteration RMSE,17th Iteration RMSE,18th Iteration RMSE,19th Iteration RMSE,20th Iteration RMSE,21th Iteration RMSE,22th Iteration RMSE,23th Iteration RMSE,24th Iteration RMSE,25th Iteration RMSE,26th Iteration RMSE,27th Iteration RMSE,28th Iteration RMSE,29th Iteration RMSE,30th Iteration RMSE
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",sex,0.3289251775664578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",slope,0.3700200588879389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",oldpeak,0.17076502912690483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",fbs,0.18265686698610645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",ca,0.3408577047135803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",cp,0.315342518974348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",trestbps,0.24242599949848276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",thalach,0.2504893727198083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",exang,0.4135817606851894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_heart,chain02_datawig,1,"['sex', 'slope', 'oldpeak', 'fbs', 'ca', 'cp', 'trestbps', 'thalach', 'exang', 'chol', 'age', 'thal', 'restecg']",chol,0.23794669433066826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
