Dataset,method,Experiment,RMSE
33_forty,chain03_datawig,1,0.2316 ± 0.0876
33_forty,chain03_datawig,2,0.2367 ± 0.1106
33_forty,chain03_datawig,3,0.2324 ± 0.1167
33_forty,chain03_datawig,4,0.2320 ± 0.0680
33_forty,chain03_datawig,5,0.2311 ± 0.1114
33_forty,chain03_datawig,6,0.2220 ± 0.0729
33_forty,chain03_datawig,7,0.2171 ± 0.0533
33_forty,chain03_datawig,8,0.1910 ± 0.0595
33_forty,chain03_datawig,9,0.2567 ± 0.0987
33_forty,chain03_datawig,10,0.2415 ± 0.1121
33_forty,chain03_datawig,11,0.2468 ± 0.1132
33_forty,chain03_datawig,12,0.2496 ± 0.1225
33_forty,chain03_datawig,13,0.2522 ± 0.1338
33_forty,chain03_datawig,14,0.2292 ± 0.0771
33_forty,chain03_datawig,15,0.2435 ± 0.0537
33_forty,chain03_datawig,16,0.2238 ± 0.0629
33_forty,chain03_datawig,17,0.2603 ± 0.2150
33_forty,chain03_datawig,18,0.2482 ± 0.1532
33_forty,chain03_datawig,19,0.2486 ± 0.0794
33_forty,chain03_datawig,20,0.2206 ± 0.1141
33_forty,chain03_datawig,21,0.2725 ± 0.1800
33_forty,chain03_datawig,22,0.2235 ± 0.0706
33_forty,chain03_datawig,23,0.2186 ± 0.0737
33_forty,chain03_datawig,24,0.2249 ± 0.0651
33_forty,chain03_datawig,25,0.2165 ± 0.0672
33_forty,chain03_datawig,26,0.2162 ± 0.0584
33_forty,chain03_datawig,27,0.1985 ± 0.0670
33_forty,chain03_datawig,28,0.2410 ± 0.0774
33_forty,chain03_datawig,29,0.2697 ± 0.1332
33_forty,chain03_datawig,30,0.2186 ± 0.0889
